model.name,model.id,firm.id,cdid,id,price,mpd,air,mpg,space,hpwt,trend,share,outshr,y
PTBNNV,448,19,13,2346,-2.8266805642329143,1.6854149879129732,0,2.1,1.44,0.3419334783960212,12,9.86305545784969e-4,0.9084779692812756,0.7248278734891382
PTGRNP,457,19,13,2350,-3.0284877931485763,1.6854149879129732,0,2.1,1.4746,0.33731984053971176,12,0.0010476609215617305,0.9084779692812756,0.785176947127308
ARGTV6,32,20,13,2480,6.3058495562490116,1.7656728444802579,0,2.2,1.1088,0.5455189514700673,12,3.519756126157814e-5,0.9084779692812756,-2.6081615194101833
AD5000,8,7,13,2482,2.65123108235343,1.5248992747784043,1,1.9,1.3299999999999998,0.3699593044765076,12,3.4778989330519407e-4,0.9084779692812756,-0.31753977470159445
AD4000,7,7,13,2484,0.06588971689158285,2.4879935535858175,0,3.1,1.1859000000000002,0.3448275862068966,12,1.5436745222183141e-4,0.9084779692812756,-1.1298025035757675
BW320i,58,8,13,2485,1.5819539739196955,2.0064464141821112,1,2.5,1.1072,0.404,12,4.0589752608746624e-4,0.9084779692812756,-0.16303758832812054
BW528e,67,8,13,2486,12.319905781148613,1.7656728444802579,1,2.2,1.2663,0.40975279376904844,12,1.876421620354086e-4,0.9084779692812756,-0.9346015616264634
BW733i,78,8,13,2487,22.676331483959856,1.5248992747784043,0,1.9,1.4058,0.5261627906976745,12,7.043029663500996e-5,0.9084779692812756,-1.9145147967534282
BW633c,73,8,13,2488,27.606050359461868,1.5248992747784043,1,1.9,1.3192000000000002,0.5402985074626866,12,3.063665142455153e-5,0.9084779692812756,-2.7469412660829775
DTSENT,202,2,13,2489,-6.792544018048176,3.2103142626913774,0,4,1.0752,0.3621621621621622,12,0.0024608863876187125,0.9084779692812756,1.6391385669243217
DTPULS,201,2,13,2491,-5.437122331301188,2.809024979854955,0,3.5,1.0368000000000002,0.36411609498680736,12,1.5856489623637004e-4,0.9084779692812756,-1.102974367775813
DTSTAN,203,2,13,2492,-4.533507873469863,2.4879935535858175,0,3.1,1.1286,0.3972911963882619,12,7.554109508734904e-4,0.9084779692812756,0.45812358968848965
DT200S,176,2,13,2493,-3.73029502206424,2.1669621273166797,0,2.7,1.1859000000000002,0.39458413926499036,12,3.6531832571227573e-4,0.9084779692812756,-0.2683692185312161
DTMAXI,198,2,13,2494,-0.6680460260803045,1.7656728444802579,1,2.2,1.2144000000000001,0.4166666666666667,12,8.935279634189237e-4,0.9084779692812756,0.6260393133329041
DT280Z,178,2,13,2496,5.908259194803229,1.6051571313456887,0,2,1.1658000000000002,0.6056527590847914,12,8.341423379059679e-4,0.9084779692812756,0.557265739475886
HD1300,253,3,13,2497,-6.842744821261027,3.1300564061240927,0,3.9,0.9387,0.34968979131415684,12,0.001615042795169422,0.9084779692812756,1.2179784165900225
HDACCO,256,3,13,2500,-4.232303054192754,2.568251410153102,0,3.2,1.0956,0.35680304471931495,12,0.002600539336381756,0.9084779692812756,1.6943358222948142
HDPREL,260,3,13,2501,-2.0776845802971717,2.0867042707493955,0,2.6,1.139,0.45454545454545453,12,4.8291710634306486e-4,0.9084779692812756,0.010706699173051781
MZGLC ,351,4,13,2502,-5.491339198771067,2.728767123287671,0,3.4,1.024,0.351421188630491,12,6.050064485871732e-4,0.9084779692812756,0.23610079952323915
MZ626 ,348,4,13,2504,-3.9351142991726737,2.3274778404512486,0,2.9,1.1926,0.3443983402489626,12,8.155821315511783e-4,0.9084779692812756,0.5347638128395005
MB240D,297,9,13,2506,12.13416280926106,2.247219983883964,1,2.8,1.3560999999999999,0.21236133122028528,12,1.1405792003751905e-4,0.9084779692812756,-1.4324319273976407
MB300D,308,9,13,2507,19.335970038176722,2.3274778404512486,1,2.9,1.3560999999999999,0.22318840579710145,12,5.014069644741471e-4,0.9084779692812756,0.04827975841129284
MB380S,312,9,13,2511,36.30082947592773,1.3643835616438356,1,1.7,1.5048,0.4258241758241758,12,6.808535584476492e-5,0.9084779692812756,-1.9483761662315402
MB380S,312,9,13,2512,31.44139172492371,1.3643835616438356,1,1.7,1.2993,0.442225392296719,12,1.0851213506858951e-4,0.9084779692812756,-1.4822763065959919
PG505 ,396,14,13,2514,0.15123108235342997,1.7656728444802579,0,2.2,1.2903,0.3211920529801324,12,1.734200961425724e-4,0.9084779692812756,-1.0134213649322206
PG604T,400,14,13,2517,8.098018230947808,1.7656728444802579,0,2.2,1.351,0.2285714285714286,12,5.276116778051355e-6,0.9084779692812756,-4.505947948839225
PS944 ,438,12,13,2518,7.294805379542186,1.7656728444802579,1,2.2,1.1729999999999998,0.5345794392523364,12,2.4320553406026498e-4,0.9084779692812756,-0.6752314122574443
RNLECA,470,24,13,2521,-6.947162491943758,2.6485092667203864,0,3.3,0.858,0.2802197802197802,12,1.3070699964825888e-4,0.9084779692812756,-1.2961801430017506
RN18i ,467,24,13,2522,-3.3327046606184574,2.1669621273166797,0,2.7,1.1993,0.3623508616880247,12,7.096963301676633e-5,0.9084779692812756,-1.9068862357119016
RNFUEG,468,24,13,2524,-3.0314998413413488,2.0867042707493955,0,2.6,1.1859000000000002,0.38251366120218583,12,1.8792355493023802e-4,0.9084779692812756,-0.9331030598475554
SA900 ,475,11,13,2525,-0.6670420100160488,1.845930701047542,0,2.3,1.2596,0.4166666666666667,12,1.6081603939500528e-4,0.9084779692812756,-1.0888772180207784
SBSTD ,492,5,13,2526,-6.812624339333316,2.568251410153102,0,3.2,0.9577,0.33658536585365856,12,0.0017697619885097902,0.9084779692812756,1.309462029484953
TYSTAR,514,1,13,2528,-5.940134379493959,3.5313456889605157,0,4.4,0.9239999999999999,0.33048433048433046,12,7.875483644037988e-5,0.9084779692812756,-1.8027986263367257
TYTERC,517,1,13,2529,-6.743347230899581,3.1300564061240927,0,3.9,1.0176,0.3123425692695214,12,0.0017349161683667487,0.9084779692812756,1.2895760559968013
TYCORO,503,1,13,2531,-5.598768917646569,2.8892828364222396,0,3.6,1.0688,0.330812854442344,12,0.001681674287724235,0.9084779692812756,1.258406858684669
TYCELI,499,1,13,2533,-4.43310626704416,2.0867042707493955,0,2.6,1.2036,0.4206730769230769,12,0.0013815922147965764,0.9084779692812756,1.0618535746255038
TYCAMR,498,1,13,2534,-3.932102250979903,2.568251410153102,0,3.2,1.1792,0.3955288048151333,12,6.174932582952281e-4,0.9084779692812756,0.2565298334294406
TYCRES,504,1,13,2535,1.8620744558474076,1.6854149879129732,1,2.1,1.2395,0.47698465643762505,12,4.661156055809591e-4,0.9084779692812756,-0.02470463326800587
TYSUPR,516,1,13,2537,2.4433997570522266,1.6854149879129732,0,2.1,1.2512,0.505050505050505,12,3.1623871497244696e-4,0.9084779692812756,-0.41264096174911735
VWRABB,549,7,13,2538,-5.109813094353397,2.568251410153102,0,3.2,0.9984000000000001,0.39361702127659576,12,1.1187712510259117e-4,0.9084779692812756,-1.451737145527538
VWJETT,545,7,13,2540,-3.518447632506007,2.4077356970185333,0,3,1.0752,0.34872761545711595,12,2.548481650838316e-4,0.9084779692812756,-0.6284703804974061
VWSCIR,550,7,13,2542,-1.570656467847373,2.3274778404512486,0,2.9,1.0624,0.36471168063085263,12,1.6008910775002934e-4,0.9084779692812756,-1.093407733625364
VWQUAN,547,7,13,2543,-0.43611831523693034,2.3274778404512486,0,2.9,1.1993,0.34579439252336447,12,1.9161683667487394e-4,0.9084779692812756,-0.9136405815105313
VVDL  ,532,6,13,2547,-1.068648435718858,2.0064464141821112,0,2.5,1.2852000000000001,0.36568694463431306,12,7.144096611560558e-4,0.9084779692812756,0.4023182356530022
VVTURB,537,6,13,2551,4.664283291188774,1.6051571313456887,0,2,1.2852000000000001,0.41233766233766234,12,1.547426427482706e-4,0.9084779692812756,-1.1273749496602221
VV760G,529,6,13,2553,7.099022247012066,1.6051571313456887,0,2,1.3040999999999998,0.43609527004360954,12,1.0510024621878297e-4,0.9084779692812756,-1.5142236966827713
AMENCO,22,15,14,3e3,-6.222439731798269,2.657508250825083,0,3.1,1.0439,0.2885572139303483,13,7.977393448478494e-4,0.8881142425883465,0.535313842999896
AMALLI,17,15,14,3001,-6.026097094647161,2.657508250825083,0,3.1,1.0647000000000002,0.29441624365482233,13,0.0011564368756409222,0.8881142425883465,0.9066308323792125
AMEAGL,20,15,14,3002,-2.6228247173613113,2.0574257425742575,0,2.4,1.3079070000000002,0.27497708524289644,13,2.3797946744403092e-4,0.8881142425883465,-0.6742836668575691
BKSKYH,52,19,14,3006,-4.684422407447932,2.4003300330033004,0,2.8,1.0868600000000002,0.3530377668308703,13,0.0014040719446012744,0.8881142425883465,1.1006637603025018
BKSKYL,53,19,14,3008,-4.335048008987874,2.1431518151815183,0,2.5,1.247779,0.35909445745511326,13,0.001205095115740474,0.8881142425883465,0.9478457114701744
BKCENT,38,19,14,3010,-2.8268670657732446,2.1431518151815183,0,2.5,1.280207,0.3360116873630387,13,0.002500800792727189,0.8881142425883465,1.6778982110927023
BKREGA,49,19,14,3014,-2.443806430547065,1.8002475247524758,0,2.1,1.4362959999999998,0.3883193538365952,13,0.0020991715539987786,0.8881142425883465,1.5028299822169515
BKLESA,44,19,14,3015,-2.0020354969570757,1.628795379537954,0,1.9,1.6642080000000001,0.3036996134732193,13,0.0018932583622348453,0.8881142425883465,1.399586559288018
BKELEC,42,19,14,3017,1.0816988630044246,1.4573432343234325,1,1.7,1.423254,0.3243383497664764,13,9.726347809054143e-4,0.8881142425883465,0.7335405925163503
BKRIVI,51,19,14,3019,3.6177912595395565,1.3716171617161719,1,1.6,1.4771899999999998,0.3397662408263115,13,6.15262302826395e-4,0.8881142425883465,0.27558061997445904
CDCIMA,87,19,14,3021,0.3791002104538972,2.3146039603960404,1,2.7,1.1251499999999999,0.340689121176926,13,2.0756086600836511e-4,0.8881142425883465,-0.8110434387452301
CDSEVI,93,19,14,3022,9.863219555978436,1.5430693069306933,1,1.8,1.4520320000000002,0.3548895899053628,13,4.072981599050571e-4,0.8881142425883465,-0.136922568707468
CDDEVI,89,19,14,3023,5.202006851454858,1.4573432343234325,1,1.7,1.66634,0.33911077618688773,13,0.0022488679440942974,0.8881142425883465,1.57171416706111
CDELDO,90,19,14,3024,7.817021288413471,1.5430693069306933,1,1.8,1.4437699999999998,0.36154258168184256,13,8.132021339109795e-4,0.8881142425883465,0.5545116402780694
CVCHEV,135,19,14,3026,-6.6285995008069305,2.657508250825083,0,3.1,1.019082,0.2800517018526497,13,0.001900206247335492,0.8881142425883465,1.4032496449285814
CVCAVA,132,19,14,3027,-5.772969086947451,2.4003300330033004,0,2.8,1.1556089999999999,0.36881810561609385,13,0.004349007362684211,0.8881142425883465,2.2312348399925765
CVCITA,136,19,14,3029,-4.979898827082195,2.3146039603960404,0,2.7,1.2068609999999997,0.36711891460494817,13,0.0010620470336102502,0.8881142425883465,0.8214854230259085
CVCELE,134,19,14,3031,-4.167579289064871,2.1431518151815183,0,2.5,1.323,0.340362560118387,13,0.0037124289944578228,0.8881142425883465,2.0729735912921843
CVCAMA,130,19,14,3035,-3.8259046018656404,1.7145214521452148,0,2,1.367184,0.3711411723898717,13,0.0023294657157012988,0.8881142425883465,1.606926148135111
CVMONT,144,19,14,3037,-3.1608420417116463,1.7145214521452148,0,2,1.438872,0.34634760705289674,13,0.0013357683577411882,0.8881142425883465,1.0507938885755284
CVIMPA,140,19,14,3039,-3.200303061923389,1.628795379537954,0,1.9,1.599988,0.3152765835482947,13,0.0029831199806427083,0.8881142425883465,1.8542569396112167
CVCORV,139,19,14,3041,9.220293665699323,1.3716171617161719,1,1.6,1.2531499999999998,0.6640751538710722,13,3.5055133715102146e-4,0.8881142425883465,-0.286960901480823
CRLeBA,120,16,14,3042,-3.116568701961887,2.3146039603960404,0,2.7,1.2316300000000002,0.3847695390781563,13,0.0011387387802601712,0.8881142425883465,0.8912085302813111
CRLASE,118,16,14,3044,-3.2763377106240625,2.0574257425742575,0,2.4,1.21275,0.3920792079207921,13,6.12185876090288e-4,0.8881142425883465,0.2705678899368955
CRE-CL,110,16,14,3045,-2.4515061418078936,2.1431518151815183,0,2.5,1.2785759999999997,0.391304347826087,13,4.639412828814711e-4,0.8881142425883465,-0.006710066859272779
CRNEWY,122,16,14,3046,-0.15410479435842284,2.1431518151815183,0,2.5,1.2683309999999999,0.5233644859813084,13,0.00045285692887347473,0.8881142425883465,-0.030891820267138215
CRFIFT,113,16,14,3047,1.5918047340342625,1.4573432343234325,1,1.7,1.5337139999999998,0.3551912568306011,13,0.0010870041134245123,0.8881142425883465,0.8447126057493346
DGCOLT,159,16,14,3048,-6.33408554508027,2.571782178217822,0,3,1.00786,0.3690415171706817,13,7.993985412897948e-4,0.8881142425883465,0.5373915559553364
DGARIE,154,16,14,3050,-5.103094207255439,2.3146039603960404,0,2.7,1.2080459999999997,0.41325871717606544,13,0.001290301766352879,0.8881142425883465,1.0161633318404029
DGDAYT,163,16,14,3051,-3.6122376143776727,2.0574257425742575,0,2.4,1.21275,0.3916139240506329,13,5.152381062116167e-4,0.8881142425883465,0.09816107041111266
DG600 ,153,16,14,3052,-2.940437806870454,2.1431518151815183,0,2.5,1.279942,0.3861154446177847,13,4.936455080712994e-4,0.8881142425883465,0.055349599032124885
DGDIPL,164,16,14,3053,-3.260938288102407,1.4573432343234325,0,1.7,1.526294,0.37637521713954836,13,3.2979985942919034e-4,0.8881142425883465,-0.34798208166896316
FDESCO,213,18,14,3054,-6.145442619189991,2.3146039603960404,0,2.7,1.080101,0.384985563041386,13,0.00407399555243176,0.8881142425883465,2.1659114395265666
FDTEMP,234,18,14,3056,-5.178166392048508,2.3146039603960404,0,2.7,1.1664439999999998,0.3577512776831346,13,0.00295581237253569,0.8881142425883465,1.8450607410579014
FDMUST,228,18,14,3057,-4.929850703886816,2.0574257425742575,0,2.4,1.2375809999999998,0.3303303303303303,13,0.001593473827328348,0.8881142425883465,1.227203643513704
FDLTD ,222,18,14,3060,-3.4861548424816178,1.9716996699669966,0,2.3,1.39515,0.31518624641833815,13,0.0022688013457926696,0.8881142425883465,1.5805388639475133
FDCRNV,208,18,14,3063,-2.314836266928202,1.4573432343234325,0,1.7,1.6360249999999998,0.37553648068669526,13,0.0019501664957540703,0.8881142425883465,1.4292019647870058
FDTHUN,237,18,14,3065,-2.490004698112033,1.7145214521452148,0,2,1.404936,0.39100684261974583,13,0.0017843851179296915,0.8881142425883465,1.3403610975577482
LCTOWN,281,18,14,3067,6.006626678211354,1.4573432343234325,1,1.7,1.7103899999999999,0.44771808203350666,13,0.0010470105658551198,0.8881142425883465,0.8072262368078871
LCMARK,278,18,14,3068,9.130784522292203,1.4573432343234325,1,1.7,1.4378520000000001,0.38620689655172413,13,3.3985873785848434e-4,0.8881142425883465,-0.31793801117493814
LCCONT,277,18,14,3069,9.190457284563617,1.4573432343234325,1,1.7,1.4771519999999998,0.3733333333333333,13,3.5845556464528917e-4,0.8881142425883465,-0.2646633611972353
MCLYNX,326,18,14,3070,-6.219552340075458,2.3146039603960404,0,2.7,1.080101,0.3676470588235294,13,7.803408266024496e-4,0.8881142425883465,0.5132627158643777
MCTOPA,333,18,14,3072,-5.0241721668319546,2.3146039603960404,0,2.7,1.16843,0.35563082133784923,13,8.463514961573472e-4,0.8881142425883465,0.5944666878457987
MCCAPR,318,18,14,3073,-4.294624524868529,2.0574257425742575,0,2.4,1.2375809999999998,0.3179190751445087,13,2.0439226169214993e-4,0.8881142425883465,-0.8264270665999796
MCCOUG,321,18,14,3076,-2.1579546499888362,1.7145214521452148,0,2,1.404936,0.3915171288743882,13,0.0013937711000241966,0.8881142425883465,1.0933003085607504
MCMARQ,327,18,14,3078,-3.3619969984007714,1.9716996699669966,0,2.3,1.39515,0.3005464480874317,13,0.0011951053704962612,0.8881142425883465,0.939521571061924
MCGRAN,322,18,14,3081,-0.5583396355518779,1.4573432343234325,0,1.7,1.6585,0.37037037037037035,13,0.0016545184297549228,0.8881142425883465,1.2647972009046153
ODFIRE,378,19,14,3083,-4.7344705306433115,2.3146039603960404,0,2.7,1.1453,0.3575782202356766,13,7.196303679037666e-4,0.8881142425883465,0.4322696367112089
ODOMEG,380,19,14,3085,-4.223402195705872,2.3146039603960404,0,2.7,1.275944,0.3632056849585472,13,3.929415018032239e-4,0.8881142425883465,-0.17280731514742964
ODCUTL,376,19,14,3087,-2.590100944502792,1.8002475247524758,0,2.1,1.4408760000000003,0.3378378378378379,13,0.003480706080263628,0.8881142425883465,2.008522383251364
ODCIER,373,19,14,3089,-2.9038641783815216,2.1431518151815183,0,2.5,1.30938,0.33935817041682037,13,0.0027907799375496895,0.8881142425883465,1.7876083176942377
ODDELT,377,19,14,3093,-2.087694784733783,1.628795379537954,0,1.9,1.664103,0.31152647975077885,13,0.0029761490511470345,0.8881142425883465,1.8519174135257073
OD98  ,370,19,14,3096,1.8584072364404225,1.4573432343234325,1,1.7,1.686993,0.3393116820164808,13,0.0011570475521091384,0.8881142425883465,0.907158760274533
ODTORO,386,19,14,3097,3.7409866397127995,1.3716171617161719,1,1.6,1.4708400000000001,0.3374730021598272,13,0.00047938102754957424,0.8881142425883465,0.02602768024561186
PLCOLT,408,16,14,3099,-6.33408554508027,2.571782178217822,0,3,1.00786,0.3819628647214854,13,7.993985412897948e-4,0.8881142425883465,0.5373915559553364
PLHORI,413,16,14,3101,-6.028984486369971,2.914686468646865,0,3.4,1.084384,0.297536029753603,13,9.021650209127884e-4,0.8881142425883465,0.6583293877795899
PLRELI,416,16,14,3102,-5.103094207255439,2.3146039603960404,0,2.7,1.2080459999999997,0.4066073697585768,13,0.0015918376752814295,0.8881142425883465,1.2261763328789526
PLGRAN,411,16,14,3104,-3.260938288102407,1.4573432343234325,0,1.7,1.526294,0.3653738055087128,13,1.9137217850188388e-4,0.8881142425883465,-0.8922479549899194
PT1000,444,19,14,3105,-6.351409895417133,2.657508250825083,0,3.1,1.0044,0.3128007699711261,13,3.226676191683278e-4,0.8881142425883465,-0.3698453149918297
PT2000,445,19,14,3106,-5.217627412260252,2.4860561056105612,0,2.9,1.190896,0.34912718204488774,13,0.0014623512196246069,0.8881142425883465,1.1413327781960394
PTPHOE,462,19,14,3108,-4.937550415147643,2.1431518151815183,0,2.5,1.258311,0.37352821762078764,13,1.5211605157335606e-4,0.8881142425883465,-1.1218243388402023
PT6000,446,19,14,3110,-3.2214772678906645,2.1431518151815183,0,2.5,1.3593600000000001,0.3347889374090247,13,0.001449815068729908,0.8881142425883465,1.1327232229099966
PTFIER,451,19,14,3114,-4.370659173569202,2.1431518151815183,0,2.5,1.107223,0.3775133360689373,13,0.0010771526345504615,0.8881142425883465,0.8356083235104563
PTFIRE,453,19,14,3115,-3.4851923785740144,1.7145214521452148,0,2,1.3748760000000002,0.36209813874788493,13,0.0011685121386350804,0.8881142425883465,0.9170184765810658
PTBONN,449,19,14,3117,-2.9731615797289717,1.8002475247524758,0,2.1,1.4334319999999998,0.3485424588086185,13,7.534019288158637e-4,0.8881142425883465,0.47813078983924395
PTGRAN,455,19,14,3119,-2.959687085022523,1.8002475247524758,0,2.1,1.459737,0.3429996881821017,13,8.250930417449216e-4,0.8881142425883465,0.5690280922844684
PTPARI,461,19,14,3121,-2.2513136490263737,1.628795379537954,0,1.9,1.597866,0.3157290470723307,13,7.15344110428741e-4,0.8881142425883465,0.42629563468215714
ARGTV6,32,20,14,3124,6.525394724409622,1.8002475247524758,0,2.1,1.1213600000000001,0.5455189514700673,13,4.265517519501319e-5,0.8881142425883465,-2.393319457955476
AD5000,8,7,14,3126,4.099985677248892,1.8859735973597365,1,2.2,1.375878,0.35161744022503516,13,4.7991104863519566e-4,0.8881142425883465,0.027132705821686365
AD4000,7,7,14,3128,0.7313620006367643,2.4003300330033004,1,2.8,1.169092,0.3972911963882619,13,1.2017652006590697e-4,0.8881142425883465,-1.3575064030940993
BW318i,56,8,14,3129,4.051862481868717,2.3146039603960404,1,2.7,1.145664,0.4279661016949153,13,3.3038749150237934e-4,0.8881142425883465,-0.3462018832827045
BW325e,61,8,14,3130,8.421448622388446,2.3146039603960404,1,2.7,1.145664,0.640542577241899,13,1.817396213805897e-4,0.8881142425883465,-0.9438930546014443
BW528e,67,8,14,3131,11.881506370222905,1.8859735973597365,1,2.2,1.2474,0.40975279376904844,13,1.7738423072048302e-4,0.8881142425883465,-0.9681498907303183
BW733i,78,8,14,3133,23.209706562715688,1.628795379537954,1,1.9,1.399566,0.5261627906976745,13,9.631404901542823e-5,0.8881142425883465,-1.5788538693897625
BW633C,72,8,14,3134,27.415673838942823,1.628795379537954,1,1.9,1.3159020000000001,0.5402985074626866,13,3.105232229890885e-5,0.8881142425883465,-2.7107944677458207
